regret,reward
1.9073486328125e-05,0.9621270537479782
2.2172927856445312e-05,1.909295460752223
2.9206275939941406e-05,2.8634179601162932
3.516674041748047e-05,3.8634179601162932
3.886222839355469e-05,4.863417960116293
5.1021575927734375e-05,5.823749672362491
7.68899917602539e-05,6.823749672362491
8.0108642578125e-05,7.823749672362491
8.285045623779297e-05,8.74461962012794
9.453296661376953e-05,9.74461962012794
0.0001004934310913086,10.70240581388265
0.00011491775512695312,11.603107303813182
0.00012123584747314453,12.59360409129213
0.00013065338134765625,13.59360409129213
0.00014328956604003906,14.503267091242655
0.0001571178436279297,15.503267091242655
0.0001703500747680664,16.503267091242655
0.00018107891082763672,17.501187030708326
0.00018537044525146484,18.501187030708326
0.00018966197967529297,19.424748025098804
0.00019657611846923828,20.424748025098804
0.00020396709442138672,21.348038699195882
0.00021374225616455078,22.297728951894207
0.00022017955780029297,23.297728951894207
0.00023508071899414062,24.297728951894207
0.00025141239166259766,25.241036516969753
0.0002562999725341797,26.241036516969753
0.00025904178619384766,27.22874219088052
0.0002709627151489258,28.137700084213964
0.0002835988998413086,29.103729287064105
0.00030243396759033203,30.04291703877338
0.0003153085708618164,31.02648901684854
0.00033271312713623047,32.026489016848544
0.0003387928009033203,33.00726128907042
0.0003567934036254883,33.97790362858854
0.00037360191345214844,34.97790362858854
0.0003889799118041992,35.97790362858854
0.00041103363037109375,36.97790362858854
0.0004360675811767578,37.93986594287369
0.00044655799865722656,38.92909328254664
0.0004693269729614258,39.92909328254664
0.0004800558090209961,40.89447661709638
0.0004922151565551758,41.86533335752008
0.0005152225494384766,42.86533335752008
0.0005332231521606445,43.86533335752008
0.0005452632904052734,44.86352977127708
0.0005509853363037109,45.794864823334855
0.0005563497543334961,46.712283039990616
0.0005594491958618164,47.66965487249333
0.0005637407302856445,48.65888429747943
0.0005718469619750977,49.65888429747943
0.0005853176116943359,50.63353739828996
0.0005931854248046875,51.593791914480235
0.0006093978881835938,52.552404863407766
0.0006265640258789062,53.552404863407766
0.0006334781646728516,54.552404863407766
0.0006366968154907227,55.552404863407766
0.0006510019302368164,56.552404863407766
0.0006666183471679688,57.552404863407766
0.0006788969039916992,58.552404863407766
0.0006992816925048828,59.44394534110173
0.0007153749465942383,60.44394534110173
0.0007295608520507812,61.44272121345491
0.0007457733154296875,62.44272121345491
0.0007483959197998047,63.34490381337659
0.0007696151733398438,64.31762244952282
0.0007913112640380859,65.31762244952282
0.0008018016815185547,66.2671452274645
0.0008275508880615234,67.2671452274645
0.0008404254913330078,68.2671452274645
0.0008437633514404297,69.2671452274645
0.0008438825607299805,70.2140071589921
0.0008455514907836914,71.2140071589921
0.0008497238159179688,72.17574457226723
0.0008591413497924805,73.17574457226723
0.0008765459060668945,74.17574457226723
0.0009015798568725586,75.1531485356401
0.0009143352508544922,76.15066567934925
0.000926971435546875,77.08547777505527
0.0009400844573974609,78.05208881246747
0.000950932502746582,79.05208881246747
0.0009644031524658203,80.05208881246747
0.0009701251983642578,81.04596718572952
0.000985860824584961,82.04596718572952
0.0010077953338623047,83.04596718572952
0.0010173320770263672,84.04519243610056
0.001026749610900879,85.04519243610056
0.0010387897491455078,86.03527222205194
0.0010459423065185547,87.03527222205194
0.0010732412338256836,88.01268189499349
0.0010879039764404297,89.01268189499349
0.0010991096496582031,90.0122836532421
0.0011142492294311523,91.0122836532421
0.0011310577392578125,91.999005241762
0.0011521577835083008,92.999005241762
0.0011868476867675781,93.98215214667795
0.0012197494506835938,94.98215214667795
0.001239776611328125,95.98215214667795
0.0012573003768920898,96.97114355677441
0.0012763738632202148,97.90642850290324
0.0013322830200195312,98.90642850290324
0.0013824701309204102,99.89587696348997
0.0013873577117919922,100.86407509192355
0.0013910531997680664,101.86407509192355
0.0014138221740722656,102.86407509192355
0.0014214515686035156,103.81461597013408
0.0014336109161376953,104.81461597013408
0.0014432668685913086,105.81461597013408
0.0014553070068359375,106.81461597013408
0.0014761686325073242,107.7932049240714
0.0014978647232055664,108.76494117826765
0.001520395278930664,109.76494117826765
0.0015435218811035156,110.65890511054634
0.0015593767166137695,111.65890511054634
0.0015804767608642578,112.65890511054634
0.0016040802001953125,113.65890511054634
0.0016258955001831055,114.65890511054634
0.0016428232192993164,115.62405842501256
0.0016608238220214844,116.6173615891308
0.0016781091690063477,117.57966661539083
0.0016868114471435547,118.57966661539083
0.0017153024673461914,119.57966661539083
0.001723170280456543,120.57966661539083
0.001730799674987793,121.468776333394
0.0017408132553100586,122.468776333394
0.0017606019973754883,123.46780688766049
0.0017791986465454102,124.46780688766049
0.0017926692962646484,125.46780688766049
0.001798868179321289,126.45383184785295
0.0018042325973510742,127.45383184785295
0.0018086433410644531,128.45383184785294
0.0018161535263061523,129.45383184785294
0.0018231868743896484,130.405443689839
0.0018318891525268555,131.37984433528038
0.0018385648727416992,132.36402410798834
0.001855611801147461,133.35931688315367
0.0018714666366577148,134.34421698740215
0.0018966197967529297,135.34421698740215
0.0019009113311767578,136.34421698740215
0.0019055604934692383,137.34421698740215
0.0019118785858154297,138.34421698740215
0.0019176006317138672,139.32216716676893
0.0019223690032958984,140.32216716676893
0.0019266605377197266,141.32216716676893
0.0019305944442749023,142.30816704811735
0.0019413232803344727,143.30816704811735
0.00194549560546875,144.30816704811735
0.0019475221633911133,145.30816704811735
0.0019568204879760742,146.26287372061245
0.0019599199295043945,147.26051863754384
0.001963376998901367,148.26051863754384
0.0019713640213012695,149.26051863754384
0.001981019973754883,150.17233724349435
0.0019834041595458984,151.14507726675666
0.001991868019104004,152.0659857299796
0.0019947290420532227,153.0659857299796
0.0019987821578979492,154.0659857299796
0.0020046234130859375,154.99847567920398
0.002009272575378418,155.99847567920398
0.002013087272644043,156.9399442930236
0.0020178556442260742,157.93329328714233
0.0020297765731811523,158.93329328714233
0.0020334720611572266,159.91893118727623
0.0020390748977661133,160.91893118727623
0.002045273780822754,161.91893118727623
0.002059459686279297,162.91893118727623
0.002068638801574707,163.91893118727623
0.002082347869873047,164.91694718310723
0.0020905733108520508,165.87006313513857
0.002111077308654785,166.87006313513857
0.0021234750747680664,167.87006313513857
0.0021331310272216797,168.8646516585064
0.0021666288375854492,169.8646516585064
0.002178192138671875,170.83935211731688
0.0021963119506835938,171.83935211731688
0.0022159814834594727,172.80597339645485
0.0022243261337280273,173.80597339645485
0.0022333860397338867,174.75935862646216
0.0022401809692382812,175.75846584999903
0.0022580623626708984,176.75846584999903
0.002268075942993164,177.69348781208728
0.002320408821105957,178.69348781208728
0.0023899078369140625,179.69348781208728
0.0024491548538208008,180.69348781208728
0.0025048255920410156,181.588476597758
0.002563953399658203,182.588476597758
0.0025767087936401367,183.588476597758
0.00258481502532959,184.588476597758
0.002604365348815918,185.588476597758
0.0026116371154785156,186.588476597758
0.002612471580505371,187.588476597758
0.0026208162307739258,188.588476597758
0.0026279687881469727,189.51167069124057
0.0026330947875976562,190.51167069124057
0.0026390552520751953,191.44262877304268
0.0026521682739257812,192.44262877304268
0.0026733875274658203,193.44262877304268
0.0026950836181640625,194.44262877304268
0.0027039051055908203,195.42491569712314
0.002710103988647461,196.42491569712314
0.002719402313232422,197.3245855224885
0.0027316808700561523,198.3245855224885
0.002742171287536621,199.27402854509117
0.0027489662170410156,200.21940318049087
0.002757549285888672,201.21940318049087
0.0027812719345092773,202.21940318049087
0.0027964115142822266,203.21940318049087
0.0028055906295776367,204.21940318049087
0.002829313278198242,205.21940318049087
0.002839326858520508,206.1711433199766
0.002848505973815918,207.15927231906554
0.0028536319732666016,208.15927231906554
0.002884387969970703,209.15927231906554
0.002904534339904785,210.15927231906554
0.0029408931732177734,211.15927231906554
0.002948284149169922,212.11730017232904
0.002953052520751953,213.09345328922535
0.0029619932174682617,214.09345328922535
0.0029687881469726562,215.09345328922535
0.0029877424240112305,216.0735043008425
0.0030020475387573242,217.0735043008425
0.0030182600021362305,218.0735043008425
0.0030355453491210938,218.99003498395066
0.0030461549758911133,219.99003498395066
0.003058195114135742,220.99003498395066
0.0030802488327026367,221.99003498395066
0.0030978918075561523,222.9623128275841
0.003114461898803711,223.90157526859315
0.0031203031539916992,224.90157526859315
0.003130197525024414,225.87123172567328
0.0031353235244750977,226.82758493773377
0.003157496452331543,227.82758493773377
0.003172636032104492,228.82758493773377
0.0031815767288208008,229.80014465282304
0.0031911134719848633,230.7977247299028
0.0032014846801757812,231.7977247299028
0.0032078027725219727,232.7977247299028
0.0032160282135009766,233.7977247299028
0.003233194351196289,234.75364651055233
0.003256559371948242,235.66876458516555
0.0032972097396850586,236.61751953701614
0.0033353567123413086,237.54722457273448
0.003389596939086914,238.54722457273448
0.003411531448364258,239.48880844044365
0.003430008888244629,240.48880844044365
0.003444194793701172,241.48880844044365
0.0034568309783935547,242.48880844044365
0.0034674406051635742,243.48880844044365
0.0034786462783813477,244.42130115791534
0.0034903287887573242,245.42130115791534
0.003501296043395996,246.42130115791534
0.0035136938095092773,247.42130115791534
0.0035184621810913086,248.40193307441567
0.003534555435180664,249.33313646829103
0.003565073013305664,250.33313646829103
0.003567814826965332,251.33313646829103
0.003571033477783203,252.32320990838437
0.0035849809646606445,253.32320990838437
0.003597736358642578,254.32320990838437
0.003613114356994629,255.32320990838437
0.003625154495239258,256.31014242569387
0.003642439842224121,257.2324722516117
0.003662109375,258.19079670999923
0.0036832094192504883,259.19079670999923
0.003691434860229492,260.19079670999923
0.003702878952026367,261.19079670999923
0.0037206411361694336,262.19079670999923
0.0037338733673095703,263.0811641204567
0.0037620067596435547,264.0461507172168
0.003777146339416504,265.0461507172168
0.003782987594604492,266.0461507172168
0.003784656524658203,267.0461507172168
0.0037937164306640625,268.0461507172168
0.0037987232208251953,269.0461507172168
0.0038061141967773438,270.0461507172168
0.0038145780563354492,271.02629175366735
0.003822803497314453,272.02629175366735
0.003825664520263672,272.99876617069305
0.0038299560546875,273.97048606720756
0.0038498640060424805,274.9500439061846
0.0038660764694213867,275.92807182457403
0.003872513771057129,276.92807182457403
0.0038759708404541016,277.92807182457403
0.0038874149322509766,278.9184822995949
0.003904581069946289,279.9184822995949
0.003920316696166992,280.9184822995949
0.00393068790435791,281.8468659421612
0.003944516181945801,282.73235230105126
0.00395810604095459,283.7009101583323
0.003965258598327637,284.7009101583323
0.003971099853515625,285.59862461559874
0.0039855241775512695,286.59862461559874
0.0040035247802734375,287.59862461559874
0.004015088081359863,288.5820783661853
0.004027605056762695,289.5820783661853
0.004038691520690918,290.5454254819157
0.0040465593338012695,291.4824645297202
0.004048705101013184,292.3501472179619
0.0040541887283325195,293.33737100758384
0.0040590763092041016,294.3309177377916
0.004067182540893555,295.3309177377916
0.004071831703186035,296.30432175078766
0.004088878631591797,297.2954654814726
0.004106283187866211,298.2954654814726
0.004122495651245117,299.2954654814726
0.004143118858337402,300.27494559162227
0.004170536994934082,301.27494559162227
0.004197120666503906,302.27494559162227
0.004219532012939453,303.1754628414455
0.004252910614013672,304.062594762093
0.004280567169189453,305.0453439768111
0.004297137260437012,306.0453439768111
0.004324674606323242,307.0453439768111
0.004350781440734863,308.0453439768111
0.004379987716674805,309.0453439768111
0.004405498504638672,310.0453439768111
0.004421234130859375,310.98445486826336
0.004439830780029297,311.9700483316827
0.004455208778381348,312.9700483316827
0.004459261894226074,313.9649298387488
0.004461526870727539,314.9414368828886
0.004465699195861816,315.92764937872744
0.004472255706787109,316.9022354804919
0.004481911659240723,317.8848345525019
0.0045005083084106445,318.86770355189066
0.004516720771789551,319.86770355189066
0.004529476165771484,320.86770355189066
0.004541277885437012,321.86770355189066
0.004554033279418945,322.86770355189066
0.0045659542083740234,323.86770355189066
0.004585623741149902,324.86770355189066
0.004602670669555664,325.86770355189066
0.004616141319274902,326.86770355189066
0.00462651252746582,327.80899635538066
0.004635930061340332,328.80899635538066
0.0046547651290893555,329.80899635538066
0.00466609001159668,330.80899635538066
0.004676103591918945,331.80899635538066
0.004689335823059082,332.80899635538066
0.004698634147644043,333.80899635538066
0.004703879356384277,334.80899635538066
0.004711508750915527,335.7947337723445
0.004725456237792969,336.75432005299166
0.004735708236694336,337.6602601726502
0.004751920700073242,338.6602601726502
0.004771113395690918,339.5810163452404
0.004781007766723633,340.5625030438138
0.004787564277648926,341.5436119691706
0.004795551300048828,342.5436119691706
0.004802584648132324,343.5436119691706
0.0048253536224365234,344.5436119691706
0.004855513572692871,345.5436119691706
0.0048673152923583984,346.5194768457843
0.004871964454650879,347.5194768457843
0.00487673282623291,348.45914040987515
0.004880309104919434,349.45418447630124
0.004889488220214844,350.45418447630124
0.004897117614746094,351.45182275747123
0.0049010515213012695,352.45182275747123
0.004906654357910156,353.45182275747123
0.004916191101074219,354.4446252256369
0.004954338073730469,355.4446252256369
0.004986882209777832,356.4446252256369
0.005019187927246094,357.4446252256369
0.005025386810302734,358.4446252256369
0.005033254623413086,359.390891798057
0.005040168762207031,360.37034148670165
0.005046248435974121,361.37034148670165
0.005079150199890137,362.3334211076091
0.0051000118255615234,363.3334211076091
0.005102753639221191,364.32244760970553
0.005109190940856934,365.32244760970553
0.0051267147064208984,366.3081603864719
0.0051386356353759766,367.22482902914504
0.005156159400939941,368.2065286906251
0.005172610282897949,369.08912190362827
0.0051784515380859375,370.014276280955
0.00518488883972168,371.014276280955
0.005186676979064941,372.00963601344563
0.005194902420043945,373.00963601344563
0.0052013397216796875,373.93421916629757
0.005216121673583984,374.93421916629757
0.005223512649536133,375.93421916629757
0.005248427391052246,376.8810192341855
0.00526583194732666,377.82604407638905
0.005275249481201172,378.77571231823606
0.005291938781738281,379.65953186062393
0.005326509475708008,380.65953186062393
0.005338430404663086,381.6582272144959
0.0053653717041015625,382.6318475161888
0.005370020866394043,383.62186986355925
0.0053784847259521484,384.62186986355925
0.005384564399719238,385.61113667801783
0.0053893327713012695,386.61113667801783
0.005421161651611328,387.5931523035374
0.005429744720458984,388.5914969351026
0.0054433345794677734,389.5476557799981
0.005450010299682617,390.5132631037535
0.005462050437927246,391.4964905340418
0.005481243133544922,392.4964905340418
0.005502462387084961,393.4964905340418
0.005518555641174316,394.44714725005275
0.005538225173950195,395.4262993825702
0.005558490753173828,396.4262993825702
0.005568146705627441,397.41379082831486
0.005583524703979492,398.33792735660825
0.0055999755859375,399.33792735660825
0.005629539489746094,400.32540168302745
0.005646705627441406,401.2999070446652
0.005679726600646973,402.2999070446652
0.005701780319213867,403.2125283798985
0.005713224411010742,404.2125283798985
0.0057239532470703125,405.2125283798985
0.005765199661254883,406.2125283798985
0.00578618049621582,407.2125283798985
0.005802273750305176,408.11315967136517
0.005806446075439453,409.0822883570921
0.005814313888549805,410.04349732752144
0.005828142166137695,411.04349732752144
0.005848526954650879,412.0251769405493
0.0058536529541015625,413.0251769405493
0.005870699882507324,414.0178278870743
0.0058776140213012695,414.9450504988424
0.005887627601623535,415.9450504988424
0.005895495414733887,416.87201815554187
0.005902290344238281,417.8188019417691
0.005908608436584473,418.7792235539009
0.005929350852966309,419.760998378489
0.0059337615966796875,420.760998378489
0.0059506893157958984,421.72489538370166
0.005955696105957031,422.72489538370166
0.005964398384094238,423.72489538370166
0.005983591079711914,424.7169052767638
0.005989432334899902,425.7169052767638
0.005994915962219238,426.7169052767638
0.006007552146911621,427.7169052767638
0.006016731262207031,428.6785794685193
0.006033658981323242,429.6785794685193
0.006053328514099121,430.6785794685193
0.006064295768737793,431.67076822963907
0.006079435348510742,432.65252877114614
0.0060852766036987305,433.57300703862177
0.0060923099517822266,434.57300703862177
0.006106972694396973,435.57300703862177
0.006113767623901367,436.57300703862177
0.0061190128326416016,437.53032363495936
0.006162047386169434,438.53032363495936
0.006187081336975098,439.53032363495936
0.006196856498718262,440.5142231621865
0.006207466125488281,441.5142231621865
0.006222724914550781,442.5142231621865
0.006233096122741699,443.5142231621865
0.0062367916107177734,444.47957158952
